Mon,Tue,Wed,Thurs,Fri,Sat,Sun,time,intersection_id,lane_id,volume,velocity,avg_time_passing
0,0,0,0,0,0,1,244,1,1,3,12,3
0,0,0,0,0,0,1,245,1,2,6,11,6
0,0,0,0,0,0,1,246,1,3,47,3,156
0,0,0,0,0,0,1,247,1,4,12,2,60
0,0,0,0,0,0,1,248,1,1,22,2,109
0,0,0,0,0,0,1,249,1,2,27,5,54
0,0,0,0,0,0,1,250,1,3,6,8,8
0,0,0,0,0,0,1,251,1,4,27,6,45
0,0,0,0,0,0,1,252,1,1,37,5,74
0,0,0,0,0,0,1,253,1,2,35,12,29
0,0,0,0,0,0,1,254,1,3,32,14,23
0,0,0,0,0,0,1,255,1,4,40,5,80
0,0,0,0,0,0,1,256,1,1,34,7,49
0,0,0,0,0,0,1,257,1,2,24,1,238
0,0,0,0,0,0,1,258,1,3,47,10,47
0,0,0,0,0,0,1,259,1,4,49,9,54
0,0,0,0,0,0,1,260,1,1,17,8,22
0,0,0,0,0,0,1,261,1,2,44,2,218
0,0,0,0,0,0,1,262,1,3,23,10,23
0,0,0,0,0,0,1,263,1,4,41,3,136
0,0,0,0,0,0,1,264,1,1,12,1,119
0,0,0,0,0,0,1,265,1,2,37,7,53
0,0,0,0,0,0,1,266,1,3,44,4,109
0,0,0,0,0,0,1,267,1,4,31,11,28
0,0,0,0,0,0,1,268,1,1,48,14,34
0,0,0,0,0,0,1,269,1,2,45,14,32
0,0,0,0,0,0,1,270,1,3,24,11,22
0,0,0,0,0,0,1,271,1,4,42,1,416
0,0,0,0,0,0,1,272,1,1,26,8,33
0,0,0,0,0,0,1,273,1,2,8,14,6
0,0,0,0,0,0,1,274,1,3,49,14,35
0,0,0,0,0,0,1,275,1,4,25,14,18
0,0,0,0,0,0,1,276,1,1,20,2,99
0,0,0,0,0,0,1,277,1,2,43,13,33
0,0,0,0,0,0,1,278,1,3,19,10,19
0,0,0,0,0,0,1,279,1,4,14,10,14
0,0,0,0,0,0,1,280,1,1,23,7,33
0,0,0,0,0,0,1,281,1,2,16,13,13
0,0,0,0,0,0,1,282,1,3,16,4,40
0,0,0,0,0,0,1,283,1,4,35,10,35
0,0,0,0,0,0,1,284,1,1,21,6,35
0,0,0,0,0,0,1,285,1,2,35,2,174
0,0,0,0,0,0,1,286,1,3,3,1,30
0,0,0,0,0,0,1,287,1,4,5,7,8
0,0,0,0,0,0,1,288,1,1,36,10,36
0,0,0,0,0,0,1,289,1,2,20,8,25
0,0,0,0,0,0,1,290,1,3,16,14,12
0,0,0,0,0,0,1,291,1,4,32,8,40
0,0,0,0,0,0,1,292,1,1,35,10,35
0,0,0,0,0,0,1,293,1,2,17,4,43
0,0,0,0,0,0,1,294,1,3,8,6,14
0,0,0,0,0,0,1,295,1,4,38,3,126
0,0,0,0,0,0,1,296,1,1,18,10,18
0,0,0,0,0,0,1,297,1,2,3,13,3
0,0,0,0,0,0,1,298,1,3,48,10,48
0,0,0,0,0,0,1,299,1,4,16,3,53
0,0,0,0,0,0,1,300,1,1,19,14,14
0,0,0,0,0,0,1,301,1,2,39,3,129
0,0,0,0,0,0,1,302,1,3,23,9,26
0,0,0,0,0,0,1,303,1,4,16,8,20
0,0,0,0,0,0,1,304,1,1,18,3,60
0,0,0,0,0,0,1,305,1,2,21,10,21
0,0,0,0,0,0,1,306,1,3,6,3,20
0,0,0,0,0,0,1,307,1,4,26,12,22
0,0,0,0,0,0,1,308,1,1,1,10,1
0,0,0,0,0,0,1,309,1,2,23,13,18
0,0,0,0,0,0,1,310,1,3,45,14,32
0,0,0,0,0,0,1,311,1,4,10,8,13
0,0,0,0,0,0,1,312,1,1,43,2,213
0,0,0,0,0,0,1,313,1,2,43,3,142
0,0,0,0,0,0,1,314,1,3,34,1,337
0,0,0,0,0,0,1,315,1,4,5,13,4
0,0,0,0,0,0,1,316,1,1,4,6,7
0,0,0,0,0,0,1,317,1,2,1,9,2
0,0,0,0,0,0,1,318,1,3,38,10,38
0,0,0,0,0,0,1,319,1,4,49,5,98
0,0,0,0,0,0,1,320,1,1,42,3,139
0,0,0,0,0,0,1,321,1,2,24,1,238
0,0,0,0,0,0,1,322,1,3,13,1,129
0,0,0,0,0,0,1,323,1,4,32,4,80
0,0,0,0,0,0,1,324,1,1,34,9,38
0,0,0,0,0,0,1,325,1,2,24,5,48
0,0,0,0,0,0,1,326,1,3,1,8,2
0,0,0,0,0,0,1,327,1,4,35,11,32
0,0,0,0,0,0,1,328,1,1,10,8,13
0,0,0,0,0,0,1,329,1,2,24,14,17
0,0,0,0,0,0,1,330,1,3,32,12,27
0,0,0,0,0,0,1,331,1,4,10,9,11
0,0,0,0,0,0,1,332,1,1,4,1,40
0,0,0,0,0,0,1,333,1,2,6,2,30
0,0,0,0,0,0,1,334,1,3,20,8,25
0,0,0,0,0,0,1,335,1,4,5,5,10
0,0,0,0,0,0,1,336,1,1,44,8,55
0,0,0,0,0,0,1,337,1,2,6,5,12
0,0,0,0,0,0,1,338,1,3,9,10,9
0,0,0,0,0,0,1,339,1,4,37,8,46
0,0,0,0,0,0,1,340,1,1,42,7,60
0,0,0,0,0,0,1,341,1,2,25,4,62
0,0,0,0,0,0,1,342,1,3,29,9,32
0,0,0,0,0,0,1,343,1,4,26,6,43
0,0,0,0,0,0,1,344,1,1,30,7,43
0,0,0,0,0,0,1,345,1,2,19,12,16
0,0,0,0,0,0,1,346,1,3,14,2,70
0,0,0,0,0,0,1,347,1,4,12,3,40
0,0,0,0,0,0,1,348,1,1,27,3,90
0,0,0,0,0,0,1,349,1,2,28,2,139
0,0,0,0,0,0,1,350,1,3,5,2,25
0,0,0,0,0,0,1,351,1,4,42,1,416
0,0,0,0,0,0,1,352,1,1,27,9,30
0,0,0,0,0,0,1,353,1,2,11,6,19
0,0,0,0,0,0,1,354,1,3,2,9,3
0,0,0,0,0,0,1,355,1,4,2,10,2
0,0,0,0,0,0,1,356,1,1,38,2,189
0,0,0,0,0,0,1,357,1,2,19,9,21
0,0,0,0,0,0,1,358,1,3,49,2,243
0,0,0,0,0,0,1,359,1,4,37,10,37
0,0,0,0,0,0,1,360,1,1,27,10,27
0,0,0,0,0,0,1,361,1,2,15,13,12
0,0,0,0,0,0,1,362,1,3,39,9,43
0,0,0,0,0,0,1,363,1,4,32,2,159
0,0,0,0,0,0,1,364,1,1,19,3,63
0,0,0,0,0,0,1,365,1,2,48,5,96
0,0,0,0,0,0,1,366,1,3,11,7,16
0,0,0,0,0,0,1,367,1,4,26,3,86
0,0,0,0,0,0,1,368,1,1,39,7,56
0,0,0,0,0,0,1,369,1,2,26,5,52
0,0,0,0,0,0,1,370,1,3,15,9,17
0,0,0,0,0,0,1,371,1,4,6,10,6
0,0,0,0,0,0,1,372,1,1,41,7,58
0,0,0,0,0,0,1,373,1,2,41,14,29
0,0,0,0,0,0,1,374,1,3,10,9,11
0,0,0,0,0,0,1,375,1,4,9,11,9
0,0,0,0,0,0,1,376,1,1,45,10,45
0,0,0,0,0,0,1,377,1,2,1,1,10
0,0,0,0,0,0,1,378,1,3,27,8,34
0,0,0,0,0,0,1,379,1,4,31,4,77
0,0,0,0,0,0,1,380,1,1,3,3,10
0,0,0,0,0,0,1,381,1,2,20,14,15
0,0,0,0,0,0,1,382,1,3,39,3,129
0,0,0,0,0,0,1,383,1,4,43,12,36
0,0,0,0,0,0,1,384,1,1,48,14,34
0,0,0,0,0,0,1,385,1,2,47,10,47
0,0,0,0,0,0,1,386,1,3,18,13,14
0,0,0,0,0,0,1,387,1,4,27,7,39
0,0,0,0,0,0,1,388,1,1,17,11,16
0,0,0,0,0,0,1,389,1,2,4,9,5
0,0,0,0,0,0,1,390,1,3,30,10,30
0,0,0,0,0,0,1,391,1,4,26,11,24
0,0,0,0,0,0,1,392,1,1,22,8,28
0,0,0,0,0,0,1,393,1,2,12,14,9
0,0,0,0,0,0,1,394,1,3,47,10,47
0,0,0,0,0,0,1,395,1,4,45,10,45
0,0,0,0,0,0,1,396,1,1,19,14,14
0,0,0,0,0,0,1,397,1,2,44,2,218
0,0,0,0,0,0,1,398,1,3,37,13,29
0,0,0,0,0,0,1,399,1,4,41,8,51
0,0,0,0,0,0,1,400,1,1,34,12,29
0,0,0,0,0,0,1,401,1,2,11,12,10
0,0,0,0,0,0,1,402,1,3,30,14,22
0,0,0,0,0,0,1,403,1,4,11,8,14
0,0,0,0,0,0,1,404,1,1,31,5,62
0,0,0,0,0,0,1,405,1,2,20,8,25
0,0,0,0,0,0,1,406,1,3,8,8,10
0,0,0,0,0,0,1,407,1,4,15,2,75
0,0,0,0,0,0,1,408,1,1,16,3,53
0,0,0,0,0,0,1,409,1,2,18,14,13
0,0,0,0,0,0,1,410,1,3,21,1,208
0,0,0,0,0,0,1,411,1,4,36,12,30
0,0,0,0,0,0,1,412,1,1,23,12,19
0,0,0,0,0,0,1,413,1,2,38,10,38
0,0,0,0,0,0,1,414,1,3,39,4,97
0,0,0,0,0,0,1,415,1,4,39,10,39
0,0,0,0,0,0,1,416,1,1,47,3,156
0,0,0,0,0,0,1,417,1,2,44,10,44
0,0,0,0,0,0,1,418,1,3,24,9,27
0,0,0,0,0,0,1,419,1,4,32,9,36
0,0,0,0,0,0,1,420,1,1,29,1,288
0,0,0,0,0,0,1,421,1,2,16,8,20
0,0,0,0,0,0,1,422,1,3,42,6,70
0,0,0,0,0,0,1,423,1,4,8,3,27
0,0,0,0,0,0,1,424,1,1,47,2,233
0,0,0,0,0,0,1,425,1,2,32,14,23
0,0,0,0,0,0,1,426,1,3,18,14,13
0,0,0,0,0,0,1,427,1,4,4,10,4
0,0,0,0,0,0,1,428,1,1,37,8,46
0,0,0,0,0,0,1,429,1,2,12,1,119
0,0,0,0,0,0,1,430,1,3,39,11,36
0,0,0,0,0,0,1,431,1,4,32,13,25
0,0,0,0,0,0,1,432,1,1,32,7,46
0,0,0,0,0,0,1,433,1,2,43,3,142
0,0,0,0,0,0,1,434,1,3,30,6,50
0,0,0,0,0,0,1,435,1,4,33,2,164
0,0,0,0,0,0,1,436,1,1,23,12,19
0,0,0,0,0,0,1,437,1,2,39,7,56
0,0,0,0,0,0,1,438,1,3,14,4,35
0,0,0,0,0,0,1,439,1,4,43,3,142
0,0,0,0,0,0,1,440,1,1,5,10,5
0,0,0,0,0,0,1,441,1,2,26,3,86
0,0,0,0,0,0,1,442,1,3,4,2,20
0,0,0,0,0,0,1,443,1,4,21,1,208
0,0,0,0,0,0,1,444,1,1,30,4,75
0,0,0,0,0,0,1,445,1,2,35,14,25
0,0,0,0,0,0,1,446,1,3,39,10,39
0,0,0,0,0,0,1,447,1,4,6,6,10
0,0,0,0,0,0,1,448,1,1,33,14,24
0,0,0,0,0,0,1,449,1,2,19,9,21
0,0,0,0,0,0,1,450,1,3,18,14,13
0,0,0,0,0,0,1,451,1,4,18,3,60
0,0,0,0,0,0,1,452,1,1,27,5,54
0,0,0,0,0,0,1,453,1,2,42,10,42
0,0,0,0,0,0,1,454,1,3,32,14,23
0,0,0,0,0,0,1,455,1,4,16,6,27
0,0,0,0,0,0,1,456,1,1,25,3,83
0,0,0,0,0,0,1,457,1,2,9,3,30
0,0,0,0,0,0,1,458,1,3,14,2,70
0,0,0,0,0,0,1,459,1,4,38,5,76
0,0,0,0,0,0,1,460,1,1,41,13,32
0,0,0,0,0,0,1,461,1,2,2,10,2
0,0,0,0,0,0,1,462,1,3,29,7,42
0,0,0,0,0,0,1,463,1,4,16,10,16
0,0,0,0,0,0,1,464,1,1,45,10,45
0,0,0,0,0,0,1,465,1,2,36,3,119
0,0,0,0,0,0,1,466,1,3,36,10,36
0,0,0,0,0,0,1,467,1,4,49,4,122
0,0,0,0,0,0,1,468,1,1,35,3,116
0,0,0,0,0,0,1,469,1,2,24,12,20
0,0,0,0,0,0,1,470,1,3,29,7,42
0,0,0,0,0,0,1,471,1,4,16,8,20
0,0,0,0,0,0,1,472,1,1,27,6,45
0,0,0,0,0,0,1,473,1,2,37,7,53
0,0,0,0,0,0,1,474,1,3,44,4,109
0,0,0,0,0,0,1,475,1,4,43,3,142
0,0,0,0,0,0,1,476,1,1,37,9,41
0,0,0,0,0,0,1,477,1,2,38,3,126
0,0,0,0,0,0,1,478,1,3,7,3,24
0,0,0,0,0,0,1,479,1,4,14,14,10
0,0,0,0,0,0,1,480,1,1,28,9,31
0,0,0,0,0,0,1,481,1,2,15,4,38
0,0,0,0,0,0,1,482,1,3,18,10,18
0,0,0,0,0,0,1,483,1,4,44,11,40
0,0,0,0,0,0,1,484,1,1,3,5,6
0,0,0,0,0,0,1,485,1,2,36,1,357
0,0,0,0,0,0,1,486,1,3,29,14,21
0,0,0,0,0,0,1,487,1,4,37,4,92
0,0,0,0,0,0,1,488,1,1,43,9,48
0,0,0,0,0,0,1,489,1,2,47,13,36
0,0,0,0,0,0,1,490,1,3,43,8,54
0,0,0,0,0,0,1,491,1,4,33,9,37
0,0,0,0,0,0,1,492,1,1,1,8,2
0,0,0,0,0,0,1,493,1,2,41,7,58
0,0,0,0,0,0,1,494,1,3,14,1,139
0,0,0,0,0,0,1,495,1,4,6,1,60
0,0,0,0,0,0,1,496,1,1,9,8,12
0,0,0,0,0,0,1,497,1,2,18,13,14
0,0,0,0,0,0,1,498,1,3,41,7,58
0,0,0,0,0,0,1,499,1,4,7,7,10
0,0,0,0,0,0,1,500,1,1,11,13,9
0,0,0,0,0,0,1,501,1,2,39,14,28
0,0,0,0,0,0,1,502,1,3,10,7,15
0,0,0,0,0,0,1,503,1,4,13,3,43
0,0,0,0,0,0,1,504,1,1,25,5,50
0,0,0,0,0,0,1,505,1,2,26,7,37
0,0,0,0,0,0,1,506,1,3,41,4,102
0,0,0,0,0,0,1,507,1,4,45,2,223
0,0,0,0,0,0,1,508,1,1,17,1,169
0,0,0,0,0,0,1,509,1,2,22,8,28
0,0,0,0,0,0,1,510,1,3,10,10,10
0,0,0,0,0,0,1,511,1,4,39,10,39
0,0,0,0,0,0,1,512,1,1,10,5,20
0,0,0,0,0,0,1,513,1,2,16,3,53
0,0,0,0,0,0,1,514,1,3,37,2,184
0,0,0,0,0,0,1,515,1,4,25,5,50
0,0,0,0,0,0,1,516,1,1,29,10,29
0,0,0,0,0,0,1,517,1,2,2,6,4
0,0,0,0,0,0,1,518,1,3,47,14,34
0,0,0,0,0,0,1,519,1,4,39,12,33
0,0,0,0,0,0,1,520,1,1,37,10,37
0,0,0,0,0,0,1,521,1,2,45,13,35
0,0,0,0,0,0,1,522,1,3,1,10,1
0,0,0,0,0,0,1,523,1,4,6,10,6
0,0,0,0,0,0,1,524,1,1,17,14,13
0,0,0,0,0,0,1,525,1,2,18,11,17
0,0,0,0,0,0,1,526,1,3,36,5,72
0,0,0,0,0,0,1,527,1,4,18,6,30
0,0,0,0,0,0,1,528,1,1,5,11,5
0,0,0,0,0,0,1,529,1,2,5,4,13
0,0,0,0,0,0,1,530,1,3,16,10,16
0,0,0,0,0,0,1,531,1,4,36,8,45
0,0,0,0,0,0,1,532,1,1,34,10,34
0,0,0,0,0,0,1,533,1,2,28,7,40
0,0,0,0,0,0,1,534,1,3,12,10,12
0,0,0,0,0,0,1,535,1,4,29,11,27
0,0,0,0,0,0,1,536,1,1,45,3,149
0,0,0,0,0,0,1,537,1,2,3,3,10
0,0,0,0,0,0,1,538,1,3,1,9,2
0,0,0,0,0,0,1,539,1,4,19,13,15
0,0,0,0,0,0,1,540,1,1,2,9,3
0,0,0,0,0,0,1,541,1,2,8,5,16
0,0,0,0,0,0,1,542,1,3,2,13,2
0,0,0,0,0,0,1,543,1,4,3,10,3
0,0,0,0,0,0,1,544,1,1,34,1,337
0,0,0,0,0,0,1,545,1,2,48,4,119
0,0,0,0,0,0,1,546,1,3,24,12,20
0,0,0,0,0,0,1,547,1,4,37,14,27
0,0,0,0,0,0,1,548,1,1,12,11,11
0,0,0,0,0,0,1,549,1,2,39,10,39
0,0,0,0,0,0,1,550,1,3,30,10,30
0,0,0,0,0,0,1,551,1,4,42,6,70
0,0,0,0,0,0,1,552,1,1,27,12,23
0,0,0,0,0,0,1,553,1,2,38,6,63
0,0,0,0,0,0,1,554,1,3,1,13,1
0,0,0,0,0,0,1,555,1,4,23,11,21
0,0,0,0,0,0,1,556,1,1,42,1,416
0,0,0,0,0,0,1,557,1,2,13,6,22
0,0,0,0,0,0,1,558,1,3,39,13,30
0,0,0,0,0,0,1,559,1,4,49,14,35
0,0,0,0,0,0,1,560,1,1,36,5,72
0,0,0,0,0,0,1,561,1,2,8,8,10
0,0,0,0,0,0,1,562,1,3,3,10,3
0,0,0,0,0,0,1,563,1,4,15,1,149
0,0,0,0,0,0,1,564,1,1,1,1,10
0,0,0,0,0,0,1,565,1,2,20,13,16
0,0,0,0,0,0,1,566,1,3,40,13,31
0,0,0,0,0,0,1,567,1,4,41,11,37
0,0,0,0,0,0,1,568,1,1,49,2,243
0,0,0,0,0,0,1,569,1,2,45,7,64
0,0,0,0,0,0,1,570,1,3,25,10,25
0,0,0,0,0,0,1,571,1,4,5,12,5
0,0,0,0,0,0,1,572,1,1,11,7,16
0,0,0,0,0,0,1,573,1,2,7,4,18
0,0,0,0,0,0,1,574,1,3,9,10,9
0,0,0,0,0,0,1,575,1,4,46,4,114
0,0,0,0,0,0,1,576,1,1,45,13,35
0,0,0,0,0,0,1,577,1,2,32,2,159
0,0,0,0,0,0,1,578,1,3,45,2,223
0,0,0,0,0,0,1,579,1,4,32,3,106
0,0,0,0,0,0,1,580,1,1,5,1,50
0,0,0,0,0,0,1,581,1,2,4,6,7
0,0,0,0,0,0,1,582,1,3,29,3,96
0,0,0,0,0,0,1,583,1,4,48,2,238
0,0,0,0,0,0,1,584,1,1,35,11,32
0,0,0,0,0,0,1,585,1,2,11,5,22
0,0,0,0,0,0,1,586,1,3,1,10,1
0,0,0,0,0,0,1,587,1,4,2,6,4
0,0,0,0,0,0,1,588,1,1,29,6,48
0,0,0,0,0,0,1,589,1,2,25,5,50
0,0,0,0,0,0,1,590,1,3,49,7,70
0,0,0,0,0,0,1,591,1,4,46,7,66
0,0,0,0,0,0,1,592,1,1,14,12,12
0,0,0,0,0,0,1,593,1,2,27,13,21
0,0,0,0,0,0,1,594,1,3,24,6,40
0,0,0,0,0,0,1,595,1,4,8,5,16
0,0,0,0,0,0,1,596,1,1,44,11,40
0,0,0,0,0,0,1,597,1,2,26,10,26
0,0,0,0,0,0,1,598,1,3,16,11,15
0,0,0,0,0,0,1,599,1,4,8,13,7
0,0,0,0,0,0,1,600,1,1,16,6,27
0,0,0,0,0,0,1,601,1,2,11,5,22
0,0,0,0,0,0,1,602,1,3,17,14,13
0,0,0,0,0,0,1,603,1,4,45,8,56
0,0,0,0,0,0,1,604,1,1,10,11,9
0,0,0,0,0,0,1,605,1,2,7,4,18
0,0,0,0,0,0,1,606,1,3,41,6,68
0,0,0,0,0,0,1,607,1,4,6,6,10
0,0,0,0,0,0,1,608,1,1,48,3,159
0,0,0,0,0,0,1,609,1,2,7,9,8
0,0,0,0,0,0,1,610,1,3,32,11,29
0,0,0,0,0,0,1,611,1,4,33,9,37
0,0,0,0,0,0,1,612,1,1,32,12,27
0,0,0,0,0,0,1,613,1,2,17,13,13
0,0,0,0,0,0,1,614,1,3,37,4,92
0,0,0,0,0,0,1,615,1,4,41,11,37
0,0,0,0,0,0,1,616,1,1,32,14,23
0,0,0,0,0,0,1,617,1,2,48,5,96
0,0,0,0,0,0,1,618,1,3,47,8,59
0,0,0,0,0,0,1,619,1,4,42,9,47
0,0,0,0,0,0,1,620,1,1,45,1,446
0,0,0,0,0,0,1,621,1,2,20,8,25
0,0,0,0,0,0,1,622,1,3,38,4,95
0,0,0,0,0,0,1,623,1,4,9,2,45
0,0,0,0,0,0,1,624,1,1,43,10,43
0,0,0,0,0,0,1,625,1,2,25,9,28
0,0,0,0,0,0,1,626,1,3,21,10,21
0,0,0,0,0,0,1,627,1,4,41,13,32
0,0,0,0,0,0,1,628,1,1,25,14,18
0,0,0,0,0,0,1,629,1,2,43,4,107
0,0,0,0,0,0,1,630,1,3,43,10,43
0,0,0,0,0,0,1,631,1,4,24,9,27
0,0,0,0,0,0,1,632,1,1,25,3,83
0,0,0,0,0,0,1,633,1,2,45,9,50
0,0,0,0,0,0,1,634,1,3,30,4,75
0,0,0,0,0,0,1,635,1,4,34,10,34
0,0,0,0,0,0,1,636,1,1,23,1,228
0,0,0,0,0,0,1,637,1,2,34,1,337
0,0,0,0,0,0,1,638,1,3,42,12,35
0,0,0,0,0,0,1,639,1,4,42,5,84
0,0,0,0,0,0,1,640,1,1,1,3,4
0,0,0,0,0,0,1,641,1,2,43,3,142
0,0,0,0,0,0,1,642,1,3,16,13,13
0,0,0,0,0,0,1,643,1,4,41,4,102
0,0,0,0,0,0,1,644,1,1,34,10,34
0,0,0,0,0,0,1,645,1,2,30,1,297
0,0,0,0,0,0,1,646,1,3,36,5,72
0,0,0,0,0,0,1,647,1,4,25,6,42
0,0,0,0,0,0,1,648,1,1,3,1,30
0,0,0,0,0,0,1,649,1,2,17,5,34
0,0,0,0,0,0,1,650,1,3,2,7,3
0,0,0,0,0,0,1,651,1,4,10,13,8
0,0,0,0,0,0,1,652,1,1,6,14,5
0,0,0,0,0,0,1,653,1,2,30,12,25
0,0,0,0,0,0,1,654,1,3,20,1,198
0,0,0,0,0,0,1,655,1,4,36,13,28
0,0,0,0,0,0,1,656,1,1,18,12,15
0,0,0,0,0,0,1,657,1,2,14,1,139
0,0,0,0,0,0,1,658,1,3,17,13,13
0,0,0,0,0,0,1,659,1,4,47,8,59
0,0,0,0,0,0,1,660,1,1,27,5,54
0,0,0,0,0,0,1,661,1,2,13,4,33
0,0,0,0,0,0,1,662,1,3,28,3,93
0,0,0,0,0,0,1,663,1,4,35,8,44
0,0,0,0,0,0,1,664,1,1,22,10,22
0,0,0,0,0,0,1,665,1,2,3,3,10
0,0,0,0,0,0,1,666,1,3,49,1,486
0,0,0,0,0,0,1,667,1,4,27,2,134
0,0,0,0,0,0,1,668,1,1,47,14,34
0,0,0,0,0,0,1,669,1,2,45,9,50
0,0,0,0,0,0,1,670,1,3,2,13,2
0,0,0,0,0,0,1,671,1,4,27,14,20
0,0,0,0,0,0,1,672,1,1,46,12,38
0,0,0,0,0,0,1,673,1,2,48,13,37
0,0,0,0,0,0,1,674,1,3,46,3,152
0,0,0,0,0,0,1,675,1,4,46,2,228
0,0,0,0,0,0,1,676,1,1,48,10,48
0,0,0,0,0,0,1,677,1,2,30,10,30
0,0,0,0,0,0,1,678,1,3,3,3,10
0,0,0,0,0,0,1,679,1,4,3,7,5
0,0,0,0,0,0,1,680,1,1,37,9,41
0,0,0,0,0,0,1,681,1,2,2,13,2
0,0,0,0,0,0,1,682,1,3,7,14,5
0,0,0,0,0,0,1,683,1,4,22,14,16
0,0,0,0,0,0,1,684,1,1,34,10,34
0,0,0,0,0,0,1,685,1,2,23,11,21
0,0,0,0,0,0,1,686,1,3,18,13,14
0,0,0,0,0,0,1,687,1,4,41,12,34
0,0,0,0,0,0,1,688,1,1,9,10,9
0,0,0,0,0,0,1,689,1,2,26,11,24
0,0,0,0,0,0,1,690,1,3,3,10,3
0,0,0,0,0,0,1,691,1,4,36,11,33
0,0,0,0,0,0,1,692,1,1,29,5,58
0,0,0,0,0,0,1,693,1,2,16,2,80
0,0,0,0,0,0,1,694,1,3,41,5,82
0,0,0,0,0,0,1,695,1,4,2,4,5
0,0,0,0,0,0,1,696,1,1,19,1,189
0,0,0,0,0,0,1,697,1,2,16,7,23
0,0,0,0,0,0,1,698,1,3,44,12,37
0,0,0,0,0,0,1,699,1,4,19,10,19
0,0,0,0,0,0,1,700,1,1,39,9,43
0,0,0,0,0,0,1,701,1,2,47,8,59
0,0,0,0,0,0,1,702,1,3,48,11,44
0,0,0,0,0,0,1,703,1,4,47,10,47
0,0,0,0,0,0,1,704,1,1,41,8,51
0,0,0,0,0,0,1,705,1,2,25,10,25
0,0,0,0,0,0,1,706,1,3,38,9,42
0,0,0,0,0,0,1,707,1,4,37,12,31
0,0,0,0,0,0,1,708,1,1,32,4,80
0,0,0,0,0,0,1,709,1,2,22,11,20
0,0,0,0,0,0,1,710,1,3,4,6,7
0,0,0,0,0,0,1,711,1,4,41,6,68
0,0,0,0,0,0,1,712,1,1,4,4,10
0,0,0,0,0,0,1,713,1,2,22,10,22
0,0,0,0,0,0,1,714,1,3,42,10,42
0,0,0,0,0,0,1,715,1,4,15,13,12
0,0,0,0,0,0,1,716,1,1,14,12,12
0,0,0,0,0,0,1,717,1,2,27,10,27
0,0,0,0,0,0,1,718,1,3,40,1,396
0,0,0,0,0,0,1,719,1,4,23,5,46
0,0,0,0,0,0,1,720,1,1,49,9,54
0,0,0,0,0,0,1,721,1,2,43,11,39
0,0,0,0,0,0,1,722,1,3,1,7,2
0,0,0,0,0,0,1,723,1,4,6,6,10
0,0,0,0,0,0,1,724,1,1,31,11,28
0,0,0,0,0,0,1,725,1,2,13,6,22
0,0,0,0,0,0,1,726,1,3,4,1,40
0,0,0,0,0,0,1,727,1,4,13,6,22
0,0,0,0,0,0,1,728,1,1,27,10,27
0,0,0,0,0,0,1,729,1,2,7,10,7
0,0,0,0,0,0,1,730,1,3,33,12,28
0,0,0,0,0,0,1,731,1,4,32,10,32
0,0,0,0,0,0,1,732,1,1,27,1,268
0,0,0,0,0,0,1,733,1,2,14,12,12
0,0,0,0,0,0,1,734,1,3,37,12,31
0,0,0,0,0,0,1,735,1,4,30,1,297
0,0,0,0,0,0,1,736,1,1,11,7,16
0,0,0,0,0,0,1,737,1,2,49,7,70
0,0,0,0,0,0,1,738,1,3,24,10,24
0,0,0,0,0,0,1,739,1,4,48,13,37
0,0,0,0,0,0,1,740,1,1,38,10,38
0,0,0,0,0,0,1,741,1,2,6,10,6
0,0,0,0,0,0,1,742,1,3,35,9,39
0,0,0,0,0,0,1,743,1,4,11,2,55
0,0,0,0,0,0,1,744,1,1,40,1,396
0,0,0,0,0,0,1,745,1,2,28,5,56
0,0,0,0,0,0,1,746,1,3,17,14,13
0,0,0,0,0,0,1,747,1,4,35,12,29
0,0,0,0,0,0,1,748,1,1,12,5,24
0,0,0,0,0,0,1,749,1,2,30,2,149
0,0,0,0,0,0,1,750,1,3,14,11,13
0,0,0,0,0,0,1,751,1,4,45,8,56
0,0,0,0,0,0,1,752,1,1,35,3,116
0,0,0,0,0,0,1,753,1,2,25,10,25
0,0,0,0,0,0,1,754,1,3,36,13,28
0,0,0,0,0,0,1,755,1,4,19,9,21
0,0,0,0,0,0,1,756,1,1,45,5,90
0,0,0,0,0,0,1,757,1,2,32,7,46
0,0,0,0,0,0,1,758,1,3,5,9,6
0,0,0,0,0,0,1,759,1,4,3,10,3
0,0,0,0,0,0,1,760,1,1,43,8,54
0,0,0,0,0,0,1,761,1,2,20,7,29
0,0,0,0,0,0,1,762,1,3,5,1,50
0,0,0,0,0,0,1,763,1,4,26,5,52
0,0,0,0,0,0,1,764,1,1,20,10,20
0,0,0,0,0,0,1,765,1,2,4,2,20
0,0,0,0,0,0,1,766,1,3,49,5,98
0,0,0,0,0,0,1,767,1,4,13,14,10
0,0,0,0,0,0,1,768,1,1,31,9,35
0,0,0,0,0,0,1,769,1,2,40,12,33
0,0,0,0,0,0,1,770,1,3,35,3,116
0,0,0,0,0,0,1,771,1,4,19,5,38
0,0,0,0,0,0,1,772,1,1,42,11,38
0,0,0,0,0,0,1,773,1,2,39,8,49
0,0,0,0,0,0,1,774,1,3,9,10,9
0,0,0,0,0,0,1,775,1,4,48,10,48
0,0,0,0,0,0,1,776,1,1,34,10,34
0,0,0,0,0,0,1,777,1,2,38,4,95
0,0,0,0,0,0,1,778,1,3,27,8,34
0,0,0,0,0,0,1,779,1,4,34,3,113
